snapped_at,price,market_cap,total_volume
2021-01-13 00:00:00 UTC,29704.32789893773,890980660.4594913,766176276.0351398
2021-01-14 00:00:00 UTC,33318.027621029214,994503525.5042958,856702492.8165236
2021-01-15 00:00:00 UTC,32577.8804622098,966692693.2374066,690884511.7860534
2021-01-16 00:00:00 UTC,30206.15685058258,912807176.5646763,711467774.1476616
2021-01-17 00:00:00 UTC,33855.1022055828,1012361729.4117318,889792605.1220043
2021-01-18 00:00:00 UTC,34404.27915992394,1049606703.5162499,787440898.5802479
2021-01-19 00:00:00 UTC,38043.30139129932,1136573188.1716464,939133632.7326661
2021-01-20 00:00:00 UTC,34786.03398178741,1049480721.3142761,653802060.3037609
2021-01-21 00:00:00 UTC,34152.38059314389,1017231602.8890606,719148602.4751353
2021-01-22 00:00:00 UTC,28125.95297991576,852803977.4310999,680271691.585388
2021-01-23 00:00:00 UTC,30852.441612995826,924479399.9708964,632904041.9004918
2021-01-24 00:00:00 UTC,30445.437456691725,913478391.1515555,466124869.4670708
2021-01-25 00:00:00 UTC,32182.533049745194,965718129.1424164,496606846.5973454
2021-01-26 00:00:00 UTC,29453.933946271292,888078063.3420582,469890139.7892384
2021-01-27 00:00:00 UTC,30226.505638155442,908111968.0434444,437471810.47277564
2021-01-28 00:00:00 UTC,27797.68591691917,833884532.0203884,389376249.4230216
2021-01-29 00:00:00 UTC,29730.979953764112,896603339.5611402,353635325.2287671
2021-01-30 00:00:00 UTC,29990.67964755922,902867996.458041,500950450.8107519
2021-01-31 00:00:00 UTC,30982.365927483883,929329331.7795693,436127246.19080937
2021-02-01 00:00:00 UTC,30207.801966842468,905983532.2749246,443136182.6416345
2021-02-02 00:00:00 UTC,30832.462861753073,922728139.4207058,326193045.3542219
2021-02-03 00:00:00 UTC,31740.90776670123,954499594.6318728,405163013.1493618
2021-02-04 00:00:00 UTC,33978.45139765619,1014114044.4840822,543879417.7425892
2021-02-05 00:00:00 UTC,31055.4998841945,931050723.487134,651183197.3419805
2021-02-06 00:00:00 UTC,32597.57357622202,970919984.8114823,599325619.4139806
2021-02-07 00:00:00 UTC,31513.277086589438,947155760.8605325,437894590.5259157
2021-02-08 00:00:00 UTC,30789.272270017085,924136374.6798408,351983095.5678906
2021-02-09 00:00:00 UTC,32641.69971716827,978993837.2666727,504692314.3880427
2021-02-10 00:00:00 UTC,35097.258975545,1106517115.996014,648467648.1481655
2021-02-11 00:00:00 UTC,35967.768454145764,1139469414.550986,1022899288.7438761
2021-02-12 00:00:00 UTC,43789.39144039961,1379552921.2301242,1554795310.5068607
2021-02-13 00:00:00 UTC,47117.15124158468,1488490987.8827972,1507370858.7245653
2021-02-14 00:00:00 UTC,47063.56331645726,1493758919.6495507,921103962.3822379
2021-02-15 00:00:00 UTC,43511.863176660474,1376075415.4705503,633218222.0338447
2021-02-16 00:00:00 UTC,40288.681559396166,1271164688.6437073,716762758.0328021
2021-02-17 00:00:00 UTC,42975.91183487535,1449815313.1714938,724428699.8819095
2021-02-18 00:00:00 UTC,43814.11738438734,1490423307.8056452,585493997.6955689
2021-02-19 00:00:00 UTC,44343.28302946546,1540425700.0292883,575030975.8401021
2021-02-20 00:00:00 UTC,45220.70387137815,1571050686.5949445,679673623.9365268
2021-02-21 00:00:00 UTC,42803.939354698894,1467641559.707138,865338899.2302253
2021-02-22 00:00:00 UTC,43263.27285559266,1508487096.7379346,568675303.1492593
2021-02-23 00:00:00 UTC,39559.55462772386,1376731663.5199566,821612358.2681264
2021-02-24 00:00:00 UTC,33314.06968305491,1150156636.0771065,958151571.8683792
2021-02-25 00:00:00 UTC,33763.45703255014,1180975249.7654862,595883176.3367951
2021-02-26 00:00:00 UTC,31487.67125662256,1099382242.025833,384076202.2063289
2021-02-27 00:00:00 UTC,31220.712503836,1106759310.9818587,425355094.2746429
2021-02-28 00:00:00 UTC,31760.389200879574,1129212109.822526,333063690.9112416
2021-03-01 00:00:00 UTC,30630.592215931534,1090143107.6739836,390905337.7232227
2021-03-02 00:00:00 UTC,34900.37111114802,1237768545.8344567,410881680.905729
2021-03-03 00:00:00 UTC,33400.69619455267,1188118747.9936125,348387385.22616595
2021-03-04 00:00:00 UTC,33881.02528736387,1210977398.5142288,316763772.8691485
2021-03-05 00:00:00 UTC,32560.148658480848,1156133843.3619487,339629685.98961556
2021-03-06 00:00:00 UTC,32137.453888034,1153659479.4144886,287911625.84104484
2021-03-07 00:00:00 UTC,34162.00999919579,1231417828.7377496,294618155.64664507
2021-03-08 00:00:00 UTC,39081.78376579815,1397114604.0824294,517254211.7579007
2021-03-09 00:00:00 UTC,39946.81939026128,1442908881.0992565,658334476.5058991
2021-03-10 00:00:00 UTC,39073.04562563714,1409716722.4391885,373659199.16301113
2021-03-11 00:00:00 UTC,37896.98641973114,1370249329.288428,435195669.2037123
2021-03-12 00:00:00 UTC,37913.01399330727,1367469019.6261678,337518004.4237236
2021-03-13 00:00:00 UTC,35994.96910835063,1295126009.6271546,308923549.96112555
2021-03-14 00:00:00 UTC,38321.86375265333,1384474749.7068987,345595812.6970332
2021-03-15 00:00:00 UTC,36081.109195946156,1307011863.5536456,299471675.5457994
2021-03-16 00:00:00 UTC,34534.66442685342,1251268241.6782925,333414454.5363726
2021-03-17 00:00:00 UTC,34839.296290101986,1257562431.1128147,275930001.2596042
2021-03-18 00:00:00 UTC,35350.0521438269,1275694011.9733236,251231237.49336186
2021-03-19 00:00:00 UTC,35851.26616817475,1295901179.0873325,373739492.5086676
2021-03-20 00:00:00 UTC,36145.66848083047,1305663360.6117718,247543929.87966308
